Season,Zone,Region,District,LZ System,LZ Type,Livelihood Zone,LZ pop..,"Stressed
IPC Phase 2","Crisis
IPC Phase 3","Emergency
IPC Phase 4","Catastrophe
IPC Phase 5"
2018 (Jul),South,Bay,Buur Hakaba,Agro-Pastoral,Rural,Bay-Bakool Agro-pastoral Low Potential,"49,854","8,724","8,724",0,0
2018 (Jul),South,Bay,Buur Hakaba,Agro-Pastoral,Rural,Sorghum High Potential Agropastoral,"49,854","11,217","3,739",0,0
2018 (Jul),South,Bay,Buur Hakaba,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","11,079",0,0,0,0
2018 (Jul),South,Bay,Diinsoor,Agro-Pastoral,Rural,Sorghum High Potential Agropastoral,"61,359","13,806","4,602",0,0
2018 (Jul),South,Bay,Diinsoor,Agro-Pastoral,Rural,Bay-Bakool Agro-pastoral Low Potential,"40,906","7,159","7,159",0,0
2018 (Jul),South,Bay,Qansax Dheere,Agro-Pastoral,Rural,Sorghum High Potential Agropastoral,"41,677","9,377","3,126",0,0
2018 (Jul),South,Bay,Qansax Dheere,Agro-Pastoral,Rural,Bay-Bakool Agro-pastoral Low Potential,"22,441","3,927","3,927",0,0
2018 (Jul),South,Bakool,Xudur,Agro-Pastoral,Rural,Bay-Bakool Agro-pastoral Low Potential,"39,114","6,845","6,845",0,0
2018 (Jul),South,Bakool,Xudur,Agro-Pastoral,Rural,Southern Agro-Pastoral,"39,114","7,041",0,0,0
2018 (Jul),South,Bakool,Ceel Barde,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","47,902","8,622",0,0,0
2018 (Jul),South,Bakool,Tayeeglow,Agro-Pastoral,Rural,Bay-Bakool Agro-pastoral Low Potential,"21,687","3,795","3,795",0,0
2018 (Jul),South,Bakool,Tayeeglow,Agro-Pastoral,Rural,Southern Agro-Pastoral,"21,687","3,904",0,0,0
2018 (Jul),South,Bakool,Tayeeglow,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","1,807",325,0,0,0
2018 (Jul),South,Bakool,Waajid,Agro-Pastoral,Rural,Southern Agro-Pastoral,"51,481","9,267",0,0,0
2018 (Jul),South,Bakool,Waajid,Agro-Pastoral,Rural,Bay-Bakool Agro-pastoral Low Potential,"34,321","6,006","6,006",0,0
2018 (Jul),South,Bakool,Waajid,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","4,516",813,0,0,0
2018 (Jul),South,Gedo,Garbahaarey,Agro-Pastoral,Rural,Southern Agro-Pastoral,"5,187","1,867",0,0,0
2018 (Jul),South,Gedo,Garbahaarey,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","20,750","5,602","1,867",0,0
2018 (Jul),South,Gedo,Garbahaarey,Riverine,Rural,Riverine Pump Irrigation,"8,646","1,461","1,565",0,0
2018 (Jul),South,Gedo,Baardheere,Agro-Pastoral,Rural,Southern Agro-Pastoral,"4,954","1,784",0,0,0
2018 (Jul),South,Gedo,Baardheere,Agro-Pastoral,Rural,Sorghum High Potential Agropastoral,"29,727","6,688","2,229",0,0
2018 (Jul),South,Gedo,Baardheere,Riverine,Rural,Riverine Pump Irrigation,"20,719","3,501","3,751",0,0
2018 (Jul),South,Gedo,Baardheere,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","34,681","9,364","3,121",0,0
2018 (Jul),South,Gedo,Belet Xaawo,Agro-Pastoral,Rural,Southern Agro-Pastoral,"3,807","1,370",0,0,0
2018 (Jul),South,Gedo,Belet Xaawo,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","26,661","7,198","2,399",0,0
2018 (Jul),South,Gedo,Ceel Waaq,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","25,527","6,892","2,297",0,0
2018 (Jul),South,Gedo,Ceel Waaq,Agro-Pastoral,Rural,Southern Agro-Pastoral,258,93,0,0,0
2018 (Jul),South,Gedo,Doolow,Agro-Pastoral,Rural,Southern Agro-Pastoral,"2,856","1,028",0,0,0
2018 (Jul),South,Gedo,Doolow,Riverine,Rural,Riverine Pump Irrigation,"1,905",322,345,0,0
2018 (Jul),South,Gedo,Doolow,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","13,328","3,599","1,200",0,0
2018 (Jul),South,Gedo,Luuq,Agro-Pastoral,Rural,Southern Agro-Pastoral,"5,820","2,095",0,0,0
2018 (Jul),South,Gedo,Luuq,Riverine,Rural,Riverine Pump Irrigation,"4,366",738,790,0,0
2018 (Jul),South,Gedo,Luuq,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","16,007","4,322","1,441",0,0
2018 (Jul),Juba,Middle Juba,Bu'aale,Agro-Pastoral,Rural,Sorghum High Potential Agropastoral,"20,117","4,526",0,0,0
2018 (Jul),Juba,Middle Juba,Bu'aale,Riverine,Rural,Riverine Gravity Irrigation,"40,227","8,548","9,353",0,0
2018 (Jul),Juba,Middle Juba,Bu'aale,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","4,020",0,0,0,0
2018 (Jul),Juba,Middle Juba,Bu'aale,Pastoral,Rural,Juba Pastoral (Cattle and Goats),"12,069",0,0,0,0
2018 (Jul),Juba,Middle Juba,Jilib,Pastoral,Rural,Juba Pastoral (Cattle and Goats),"33,263",0,0,0,0
2018 (Jul),Juba,Middle Juba,Jilib,Agro-Pastoral,Rural,"Southern Rainfed (Maize, Cattle and Goats)","33,248","11,304",0,0,0
2018 (Jul),Juba,Middle Juba,Jilib,Riverine,Rural,Riverine Gravity Irrigation,"59,125","12,564","13,747",0,0
2018 (Jul),Juba,Middle Juba,Jilib,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","14,771",0,0,0,0
2018 (Jul),Juba,Middle Juba,Saakow,Agro-Pastoral,Rural,Sorghum High Potential Agropastoral,"17,248","3,881",0,0,0
2018 (Jul),Juba,Middle Juba,Saakow,Agro-Pastoral,Rural,Southern Agro-Pastoral,"7,392",665,0,0,0
2018 (Jul),Juba,Middle Juba,Saakow,Riverine,Rural,Riverine Pump Irrigation,"16,427","3,646","4,362",0,0
2018 (Jul),Juba,Middle Juba,Saakow,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","10,949",0,0,0,0
2018 (Jul),Juba,Lower Juba,Kismaayo,Riverine,Rural,Riverine Gravity Irrigation,"3,420",727,795,0,0
2018 (Jul),Juba,Lower Juba,Kismaayo,Agro-Pastoral,Rural,"Southern Rainfed (Maize, Cattle and Goats)","6,843","2,327",0,0,0
2018 (Jul),Juba,Lower Juba,Kismaayo,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","10,264",0,0,0,0
2018 (Jul),Juba,Lower Juba,Kismaayo,Pastoral,Rural,Juba Pastoral (Cattle and Goats),"5,132",0,0,0,0
2018 (Jul),Juba,Lower Juba,Afmadow,Agro-Pastoral,Rural,Southern Agro-Pastoral,"23,205","2,088",0,0,0
2018 (Jul),Juba,Lower Juba,Afmadow,Riverine,Rural,Riverine Gravity Irrigation,"18,559","3,944","4,315",0,0
2018 (Jul),Juba,Lower Juba,Afmadow,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","26,908",0,0,0,0
2018 (Jul),Juba,Lower Juba,Afmadow,Pastoral,Rural,Juba Pastoral (Cattle and Goats),"19,493",0,0,0,0
2018 (Jul),Juba,Lower Juba,Badhaadhe,Agro-Pastoral,Rural,"Southern Rainfed (Maize, Cattle and Goats)","12,885","4,381",0,0,0
2018 (Jul),Juba,Lower Juba,Badhaadhe,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","5,406",0,0,0,0
2018 (Jul),Juba,Lower Juba,Badhaadhe,Pastoral,Rural,Juba Pastoral (Cattle and Goats),"12,885",0,0,0,0
2018 (Jul),Juba,Lower Juba,Jamaame,Agro-Pastoral,Rural,"Southern Rainfed (Maize, Cattle and Goats)","32,115","10,919",0,0,0
2018 (Jul),Juba,Lower Juba,Jamaame,Riverine,Rural,Riverine Gravity Irrigation,"24,979","5,308","5,808",0,0
2018 (Jul),North West,Awdal,Borama,Urban,Urban,Urban,"263,707","39,556","39,556",0,0
2018 (Jul),North West,Awdal,Baki,Urban,Urban,Urban,"4,128",619,619,0,0
2018 (Jul),North West,Awdal,Lughaye,Urban,Urban,Urban,"6,234",935,935,0,0
2018 (Jul),North West,Awdal,Zeylac,Urban,Urban,Urban,"5,961",894,894,0,0
2018 (Jul),North West,Woqooyi Galbeed,Hargeysa,Urban,Urban,Urban,"650,014","146,253","146,253",0,0
2018 (Jul),North West,Woqooyi Galbeed,Berbera,Urban,Urban,Urban,"69,498","15,637","15,637",0,0
2018 (Jul),North West,Woqooyi Galbeed,Gebiley,Urban,Urban,Urban,"34,685","7,804","7,804",0,0
2018 (Jul),North West,Togdheer,Burco,Urban,Urban,Urban,"321,825","128,730",0,0,0
2018 (Jul),North West,Togdheer,Buuhoodle,Urban,Urban,Urban,"42,777","21,388",0,0,0
2018 (Jul),North West,Togdheer,Owdweyne,Urban,Urban,Urban,"19,513","9,756",0,0,0
2018 (Jul),North West,Togdheer,Sheikh,Urban,Urban,Urban,"29,902","14,951",0,0,0
2018 (Jul),North West,Sool,Laas Caanood,Urban,Urban,Urban,"22,391","2,799","8,397",0,0
2018 (Jul),North West,Sool,Caynabo,Urban,Urban,Urban,"5,729",716,"2,148",0,0
2018 (Jul),North West,Sool,Taleex,Urban,Urban,Urban,"3,975",497,"1,490",0,0
2018 (Jul),North West,Sool,Xudun,Urban,Urban,Urban,"3,320",415,"1,245",0,0
2018 (Jul),North West,Sanaag,Ceerigaabo,Urban,Urban,Urban,"70,846","23,910","7,970",0,0
2018 (Jul),North West,Sanaag,Ceel Afweyn,Urban,Urban,Urban,"21,676","7,316","2,439",0,0
2018 (Jul),North West,Sanaag,Laasqoray,Urban,Urban,Urban,"13,801","4,658","1,553",0,0
2018 (Jul),North West,Sanaag,Badhan,Urban,Urban,Urban,"26,612","8,982","2,994",0,0
2018 (Jul),North East,Bari,Bossaso,Urban,Urban,Urban,"313,360","105,759",0,0,0
2018 (Jul),North East,Bari,Bandarbayla,Urban,Urban,Urban,"3,460",779,0,0,0
2018 (Jul),North East,Bari,Caluula,Urban,Urban,Urban,"7,309","1,644",0,0,0
2018 (Jul),North East,Bari,Iskushuban,Urban,Urban,Urban,"2,870",646,0,0,0
2018 (Jul),North East,Bari,Qandala,Urban,Urban,Urban,"5,391","1,213",0,0,0
2018 (Jul),North East,Bari,Qardho,Urban,Urban,Urban,"42,045","9,460",0,0,0
2018 (Jul),North East,Nugaal,Garoowe,Urban,Urban,Urban,"86,457","12,968",0,0,0
2018 (Jul),North East,Nugaal,Burtinle,Urban,Urban,Urban,"27,082","6,093",0,0,0
2018 (Jul),North East,Nugaal,Eyl,Urban,Urban,Urban,"7,080","1,593",0,0,0
2018 (Jul),North East,Mudug,Gaalkacyo,Urban,Urban,Urban,"235,462","89,476",0,0,0
2018 (Jul),North East,Mudug,Galdogob,Urban,Urban,Urban,"36,325","12,714",0,0,0
2018 (Jul),Central,Mudug,Hobyo,Urban,Urban,Urban,"12,130","4,246",0,0,0
2018 (Jul),North East,Mudug,Jariiban,Urban,Urban,Urban,"21,774","7,621",0,0,0
2018 (Jul),Central,Mudug,Xarardheere,Urban,Urban,Urban,"26,201","9,170",0,0,0
2018 (Jul),Central,Galgaduud,Dhuusamarreeb,Urban,Urban,Urban,"34,154","11,527","3,842",0,0
2018 (Jul),Central,Galgaduud,Cabudwaaq,Urban,Urban,Urban,"43,831","11,506","3,835",0,0
2018 (Jul),Central,Galgaduud,Cadaado,Urban,Urban,Urban,"47,399","12,442","4,147",0,0
2018 (Jul),Central,Galgaduud,Ceel Buur,Urban,Urban,Urban,"11,947","3,136","1,045",0,0
2018 (Jul),Central,Galgaduud,Ceel Dheer,Urban,Urban,Urban,"36,330","9,537","3,179",0,0
2018 (Jul),South,Hiraan,Belet Weyne,Urban,Urban,Urban,"30,052","3,606","6,311","3,306",601
2018 (Jul),South,Hiraan,Bulo Burto,Urban,Urban,Urban,"24,466","7,340","2,447",0,0
2018 (Jul),South,Hiraan,Jalalaqsi,Urban,Urban,Urban,"22,209","6,663","2,221",0,0
2018 (Jul),Shabelle,Middle Shabelle,Jowhar,Urban,Urban,Urban,"63,221","9,483",0,0,0
2018 (Jul),Shabelle,Middle Shabelle,Adan Yabaal,Urban,Urban,Urban,"7,198","1,260",0,0,0
2018 (Jul),Shabelle,Middle Shabelle,Balcad,Urban,Urban,Urban,"25,347","3,802",0,0,0
2018 (Jul),Shabelle,Middle Shabelle,Cadale,Urban,Urban,Urban,"18,819","3,293",0,0,0
2018 (Jul),Shabelle,Lower Shabelle,Marka,Urban,Urban,Urban,"40,679","13,729",0,0,0
2018 (Jul),Shabelle,Lower Shabelle,Afgooye,Urban,Urban,Urban,"59,585","20,110",0,0,0
2018 (Jul),Shabelle,Lower Shabelle,Baraawe,Urban,Urban,Urban,"11,893","3,122",0,0,0
2018 (Jul),Shabelle,Lower Shabelle,Kurtunwaarey,Urban,Urban,Urban,"8,331","2,187",0,0,0
2018 (Jul),Shabelle,Lower Shabelle,Qoryooley,Urban,Urban,Urban,"41,008","10,765",0,0,0
2018 (Jul),Shabelle,Lower Shabelle,Sablaale,Urban,Urban,Urban,"6,440","1,690",0,0,0
2018 (Jul),Shabelle,Lower Shabelle,Wanla Weyn,Urban,Urban,Urban,"40,745","10,696",0,0,0
2018 (Jul),South,Bay,Baydhaba,Urban,Urban,Urban,"25,289","4,426",0,0,0
2018 (Jul),South,Bay,Buur Hakaba,Urban,Urban,Urban,"17,418","1,306",0,0,0
2018 (Jul),South,Bay,Diinsoor,Urban,Urban,Urban,"16,381","1,229",0,0,0
2018 (Jul),South,Bay,Qansax Dheere,Urban,Urban,Urban,"5,245","1,180",393,0,0
2018 (Jul),South,Bakool,Xudur,Urban,Urban,Urban,"18,594","5,578","1,859",0,0
2018 (Jul),South,Bakool,Ceel Barde,Urban,Urban,Urban,"4,303","1,291",0,0,0
2018 (Jul),South,Bakool,Tayeeglow,Urban,Urban,Urban,"16,646","4,994",0,0,0
2018 (Jul),South,Bakool,Waajid,Urban,Urban,Urban,"18,056","5,417","1,806",0,0
2018 (Jul),South,Gedo,Garbahaarey,Urban,Urban,Urban,"12,863","1,286",0,0,0
2018 (Jul),South,Gedo,Baardheere,Urban,Urban,Urban,"21,204","2,120",0,0,0
2018 (Jul),South,Gedo,Belet Xaawo,Urban,Urban,Urban,"18,796","1,880",0,0,0
2018 (Jul),South,Gedo,Ceel Waaq,Urban,Urban,Urban,"7,056",706,0,0,0
2018 (Jul),South,Gedo,Doolow,Urban,Urban,Urban,"5,278",528,0,0,0
2018 (Jul),South,Gedo,Luuq,Urban,Urban,Urban,"11,007","1,101",0,0,0
2018 (Jul),Juba,Middle Juba,Bu'aale,Urban,Urban,Urban,"16,799","6,300",0,0,0
2018 (Jul),Juba,Middle Juba,Jilib,Urban,Urban,Urban,"19,958","7,484",0,0,0
2018 (Jul),Juba,Middle Juba,Saakow,Urban,Urban,Urban,"17,309","5,193",0,0,0
2018 (Jul),Juba,Lower Juba,Kismaayo,Urban,Urban,Urban,"82,323","29,636","9,056",0,0
2018 (Jul),Juba,Lower Juba,Afmadow,Urban,Urban,Urban,"24,592","4,304",0,0,0
2018 (Jul),Juba,Lower Juba,Badhaadhe,Urban,Urban,Urban,"8,119","1,421",0,0,0
2018 (Jul),Juba,Lower Juba,Jamaame,Urban,Urban,Urban,"7,180","1,256",0,0,0
2018 (Jul),South,Banadir,Banadir,Urban,Urban,Urban,"1,153,228","242,178","34,597",0,0
2018 (Jul),North West,Awdal,Borama,IDP_Urb,IDP,IDP_Urb,"10,000","5,000","5,000",0,0
2018 (Jul),North West,Awdal,Baki,IDP_Urb,IDP,IDP_Urb,"5,000","2,500","2,500",0,0
2018 (Jul),North West,Awdal,Lughaye,IDP_Urb,IDP,IDP_Urb,"9,000","4,500","4,500",0,0
2018 (Jul),North West,Awdal,Zeylac,IDP_Urb,IDP,IDP_Urb,0,0,0,0,0
2018 (Jul),North West,Woqooyi Galbeed,Hargeysa,IDP_Urb,IDP,IDP_Urb,"99,112","48,565","26,760","7,929","5,947"
2018 (Jul),North West,Woqooyi Galbeed,Berbera,IDP_Urb,IDP,IDP_Urb,"12,109","7,508","2,664",0,0
2018 (Jul),North West,Woqooyi Galbeed,Gebiley,IDP_Urb,IDP,IDP_Urb,"3,000","1,500","1,500",0,0
2018 (Jul),North West,Togdheer,Burco,IDP_Urb,IDP,IDP_Urb,"64,753","14,893","34,967","5,828","2,590"
2018 (Jul),North West,Togdheer,Buuhoodle,IDP_Urb,IDP,IDP_Urb,"17,148","17,148",0,0,0
2018 (Jul),North West,Togdheer,Owdweyne,IDP_Urb,IDP,IDP_Urb,"13,000","13,000",0,0,0
2018 (Jul),North West,Togdheer,Sheikh,IDP_Urb,IDP,IDP_Urb,0,0,0,0,0
2018 (Jul),North West,Sool,Laas Caanood,IDP_Urb,IDP,IDP_Urb,"86,951","21,738","65,213",0,0
2018 (Jul),North West,Sool,Caynabo,IDP_Urb,IDP,IDP_Urb,"16,740","4,185","12,555",0,0
2018 (Jul),North West,Sool,Taleex,IDP_Urb,IDP,IDP_Urb,"17,000","4,250","12,750",0,0
2018 (Jul),North West,Sool,Xudun,IDP_Urb,IDP,IDP_Urb,"18,000","4,500","13,500",0,0
2018 (Jul),North West,Sanaag,Ceerigaabo,IDP_Urb,IDP,IDP_Urb,"3,350","2,513",838,0,0
2018 (Jul),North West,Sanaag,Ceel Afweyn,IDP_Urb,IDP,IDP_Urb,"1,800","1,350",450,0,0
2018 (Jul),North West,Sanaag,Laasqoray,IDP_Urb,IDP,IDP_Urb,0,0,0,0,0
2018 (Jul),North West,Sanaag,Badhan,IDP_Urb,IDP,IDP_Urb,0,0,0,0,0
2018 (Jul),North East,Bari,Bossaso,IDP_Urb,IDP,IDP_Urb,"139,578","19,541","87,934","32,103","1,396"
2018 (Jul),North East,Bari,Bandarbayla,IDP_Urb,IDP,IDP_Urb,"2,000","1,000",0,0,0
2018 (Jul),North East,Bari,Caluula,IDP_Urb,IDP,IDP_Urb,"11,000","5,500",0,0,0
2018 (Jul),North East,Bari,Iskushuban,IDP_Urb,IDP,IDP_Urb,0,0,0,0,0
2018 (Jul),North East,Bari,Qandala,IDP_Urb,IDP,IDP_Urb,0,0,0,0,0
2018 (Jul),North East,Bari,Qardho,IDP_Urb,IDP,IDP_Urb,"17,283","7,777","5,012",0,0
2018 (Jul),North East,Nugaal,Garoowe,IDP_Urb,IDP,IDP_Urb,"30,844","16,656","3,084",0,0
2018 (Jul),North East,Nugaal,Burtinle,IDP_Urb,IDP,IDP_Urb,"5,000","2,500",0,0,0
2018 (Jul),North East,Nugaal,Eyl,IDP_Urb,IDP,IDP_Urb,"7,800","3,900",0,0,0
2018 (Jul),North East,Mudug,Gaalkacyo,IDP_Urb,IDP,IDP_Urb,"104,835","34,596","67,095",0,0
2018 (Jul),North East,Mudug,Galdogob,IDP_Urb,IDP,IDP_Urb,"3,453","3,453",0,0,0
2018 (Jul),Central,Mudug,Hobyo,IDP_Urb,IDP,IDP_Urb,0,0,0,0,0
2018 (Jul),North East,Mudug,Jariiban,IDP_Urb,IDP,IDP_Urb,0,0,0,0,0
2018 (Jul),Central,Mudug,Xarardheere,IDP_Urb,IDP,IDP_Urb,0,0,0,0,0
2018 (Jul),Central,Galgaduud,Dhuusamarreeb,IDP_Urb,IDP,IDP_Urb,"30,708","10,441","15,354",921,307
2018 (Jul),Central,Galgaduud,Cabudwaaq,IDP_Urb,IDP,IDP_Urb,"64,000","48,000","16,000",0,0
2018 (Jul),Central,Galgaduud,Cadaado,IDP_Urb,IDP,IDP_Urb,"11,000","8,250","2,750",0,0
2018 (Jul),Central,Galgaduud,Ceel Buur,IDP_Urb,IDP,IDP_Urb,"22,000","16,500","5,500",0,0
2018 (Jul),Central,Galgaduud,Ceel Dheer,IDP_Urb,IDP,IDP_Urb,"16,000","12,000","4,000",0,0
2018 (Jul),South,Hiraan,Belet Weyne,IDP_Urb,IDP,IDP_Urb,"66,000","7,920","13,860","7,260","1,320"
2018 (Jul),South,Hiraan,Bulo Burto,IDP_Urb,IDP,IDP_Urb,"5,000","3,750","1,250",0,0
2018 (Jul),South,Hiraan,Jalalaqsi,IDP_Urb,IDP,IDP_Urb,0,0,0,0,0
2018 (Jul),Shabelle,Middle Shabelle,Jowhar,IDP_Urb,IDP,IDP_Urb,"26,869","13,435",0,0,0
2018 (Jul),Shabelle,Middle Shabelle,Adan Yabaal,IDP_Urb,IDP,IDP_Urb,0,0,0,0,0
2018 (Jul),Shabelle,Middle Shabelle,Balcad,IDP_Urb,IDP,IDP_Urb,"12,685","6,343",0,0,0
2018 (Jul),Shabelle,Middle Shabelle,Cadale,IDP_Urb,IDP,IDP_Urb,0,0,0,0,0
2018 (Jul),Shabelle,Lower Shabelle,Marka,IDP_Urb,IDP,IDP_Urb,"42,000","31,500",0,0,0
2018 (Jul),Shabelle,Lower Shabelle,Afgooye,IDP_Urb,IDP,IDP_Urb,"46,031","34,523",0,0,0
2018 (Jul),Shabelle,Lower Shabelle,Baraawe,IDP_Urb,IDP,IDP_Urb,"13,000","9,750",0,0,0
2018 (Jul),Shabelle,Lower Shabelle,Kurtunwaarey,IDP_Urb,IDP,IDP_Urb,"5,000","3,750",0,0,0
2018 (Jul),Shabelle,Lower Shabelle,Qoryooley,IDP_Urb,IDP,IDP_Urb,"10,000","7,500",0,0,0
2018 (Jul),Shabelle,Lower Shabelle,Sablaale,IDP_Urb,IDP,IDP_Urb,"3,000","2,250",0,0,0
2018 (Jul),Shabelle,Lower Shabelle,Wanla Weyn,IDP_Urb,IDP,IDP_Urb,0,0,0,0,0
2018 (Jul),South,Bay,Baydhaba,IDP_Urb,IDP,IDP_Urb,"246,000","140,220","86,100","7,380",0
2018 (Jul),South,Bay,Buur Hakaba,IDP_Urb,IDP,IDP_Urb,0,0,0,0,0
2018 (Jul),South,Bay,Diinsoor,IDP_Urb,IDP,IDP_Urb,"23,568","5,892",0,0,0
2018 (Jul),South,Bay,Qansax Dheere,IDP_Urb,IDP,IDP_Urb,0,0,0,0,0
2018 (Jul),South,Bakool,Xudur,IDP_Urb,IDP,IDP_Urb,"18,532","13,899","4,633",0,0
2018 (Jul),South,Bakool,Ceel Barde,IDP_Urb,IDP,IDP_Urb,"9,667","7,250",0,0,0
2018 (Jul),South,Bakool,Tayeeglow,IDP_Urb,IDP,IDP_Urb,"1,000",750,0,0,0
2018 (Jul),South,Bakool,Waajid,IDP_Urb,IDP,IDP_Urb,"13,975","10,481","3,494",0,0
2018 (Jul),South,Gedo,Garbahaarey,IDP_Urb,IDP,IDP_Urb,"103,000","25,750",0,0,0
2018 (Jul),South,Gedo,Baardheere,IDP_Urb,IDP,IDP_Urb,"10,363","2,591",0,0,0
2018 (Jul),South,Gedo,Belet Xaawo,IDP_Urb,IDP,IDP_Urb,"31,000","7,750",0,0,0
2018 (Jul),South,Gedo,Ceel Waaq,IDP_Urb,IDP,IDP_Urb,"4,026","1,007",0,0,0
2018 (Jul),South,Gedo,Doolow,IDP_Urb,IDP,IDP_Urb,"47,000","18,330","23,030","5,170",0
2018 (Jul),South,Gedo,Luuq,IDP_Urb,IDP,IDP_Urb,600,150,0,0,0
2018 (Jul),Juba,Middle Juba,Bu'aale,IDP_Urb,IDP,IDP_Urb,"9,000","6,750",0,0,0
2018 (Jul),Juba,Middle Juba,Jilib,IDP_Urb,IDP,IDP_Urb,"17,000","12,750",0,0,0
2018 (Jul),Juba,Middle Juba,Saakow,IDP_Urb,IDP,IDP_Urb,"14,000","10,500",0,0,0
2018 (Jul),Juba,Lower Juba,Kismaayo,IDP_Urb,IDP,IDP_Urb,"87,000","17,400","56,550","11,310",0
2018 (Jul),Juba,Lower Juba,Afmadow,IDP_Urb,IDP,IDP_Urb,"15,958","4,787","2,872",160,0
2018 (Jul),Juba,Lower Juba,Badhaadhe,IDP_Urb,IDP,IDP_Urb,"2,000","1,000",0,0,0
2018 (Jul),Juba,Lower Juba,Jamaame,IDP_Urb,IDP,IDP_Urb,"8,000","4,000",0,0,0
2018 (Jul),South,Banadir,Banadir,IDP_Urb,IDP,IDP_Urb,"497,000","213,710","154,070","29,820","4,970"
2018 (Jul),North West,Awdal,Borama,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2018 (Jul),North West,Awdal,Baki,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2018 (Jul),North West,Awdal,Lughaye,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2018 (Jul),North West,Awdal,Zeylac,IDP_Rur,IDP,IDP_Rur,"2,000",280,840,0,0
2018 (Jul),North West,Woqooyi Galbeed,Hargeysa,IDP_Rur,IDP,IDP_Rur,888,160,133,0,0
2018 (Jul),North West,Woqooyi Galbeed,Berbera,IDP_Rur,IDP,IDP_Rur,"1,891",359,416,0,0
2018 (Jul),North West,Woqooyi Galbeed,Gebiley,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2018 (Jul),North West,Togdheer,Burco,IDP_Rur,IDP,IDP_Rur,"4,247",680,637,0,0
2018 (Jul),North West,Togdheer,Buuhoodle,IDP_Rur,IDP,IDP_Rur,"25,852","3,878","3,878",0,0
2018 (Jul),North West,Togdheer,Owdweyne,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2018 (Jul),North West,Togdheer,Sheikh,IDP_Rur,IDP,IDP_Rur,"1,000",210,90,0,0
2018 (Jul),North West,Sool,Laas Caanood,IDP_Rur,IDP,IDP_Rur,"89,049","13,357","13,357",0,0
2018 (Jul),North West,Sool,Caynabo,IDP_Rur,IDP,IDP_Rur,"5,260",789,736,0,0
2018 (Jul),North West,Sool,Taleex,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2018 (Jul),North West,Sool,Xudun,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2018 (Jul),North West,Sanaag,Ceerigaabo,IDP_Rur,IDP,IDP_Rur,"12,650","2,024","2,024",0,0
2018 (Jul),North West,Sanaag,Ceel Afweyn,IDP_Rur,IDP,IDP_Rur,"34,200","5,814","5,472",0,0
2018 (Jul),North West,Sanaag,Laasqoray,IDP_Rur,IDP,IDP_Rur,"40,000","6,400","6,400",0,0
2018 (Jul),North West,Sanaag,Badhan,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2018 (Jul),North East,Bari,Bossaso,IDP_Rur,IDP,IDP_Rur,"1,422",356,114,0,0
2018 (Jul),North East,Bari,Bandarbayla,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2018 (Jul),North East,Bari,Caluula,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2018 (Jul),North East,Bari,Iskushuban,IDP_Rur,IDP,IDP_Rur,"14,000","3,500","1,120",0,0
2018 (Jul),North East,Bari,Qandala,IDP_Rur,IDP,IDP_Rur,"9,000","2,340",810,0,0
2018 (Jul),North East,Bari,Qardho,IDP_Rur,IDP,IDP_Rur,"3,717",818,260,0,0
2018 (Jul),North East,Nugaal,Garoowe,IDP_Rur,IDP,IDP_Rur,"2,156",431,216,0,0
2018 (Jul),North East,Nugaal,Burtinle,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2018 (Jul),North East,Nugaal,Eyl,IDP_Rur,IDP,IDP_Rur,"14,200","3,266","1,562",0,0
